first_seen_utc,sha256_hash,md5_hash,sha1_hash,reporter,file_type_guess,mime_type,signature,clamav,vtpercent,imphash,ssdeep,tlsh
14/09/2021 1:11,eb093183d2d7d6f0385af171f9f8da4a49f3baa0c3384354172d62316a22f83a,f53528fd34b0b635c4621adb84cb6666,770bb4dab9d0eaa75997ed3fe37107961b8ce22b,SecuriteInfoCom,exe,application/x-dosexec,AgentTesla,n/a,20.9,f34d5f2d4577ed6d9ceec516c1f5a744,12288:DD5Yymf3dXjbwaWTAqL28uOnm9iTgjidnDmXJaFH5:GfNTPbqq8uggje6aFH5,T112D49B616D4585FAC87C0BBEC6B847C0B23D7C422B70E2BD6FB475A926F328D455E092
14/09/2021 1:11,3f24adf406a6b813670c31d2f77a4fab0c9f47e76697491807114d055c26b3d5,7b6b31441c3a261f2ec5268bf9e265da,44512e2339d0f6f0c5fdd09d39048e62e0337bc1,abuse_ch,exe,application/x-dosexec,njrat,n/a,78.26,f34d5f2d4577ed6d9ceec516c1f5a744,384:QVK3hUidksXR21cGMy8PIU5fHdoFlacpMrAF+rMRTyN/0L+EcoinblneHQM3epzv:uK3bLGv8PIU51oKcarM+rMRa8NuDTt,T198033A4D7FE18168D5FD067B05B2D41307BAE04B6E23D91E8EE164AA37636C18B50EF2
14/09/2021 1:00,85d97ead8cd893e09029623be06bc797625371563b7f80ea05b7837ce7ee5780,b948c73d0be4e82cc9d7f5aa83ba45a1,7068cdac42296a40b82e6e3c037a4a6e975861f8,zbetcheckin,elf,application/x-executable,Mirai,n/a,28.81,n/a,768:I2G214DFyosXqgvV9o1ndB08aJgGlzDpbuR1Jk:I2GdDgosaaO1nd4VJui,T1BBC2E188178A19D9C2F9C13847A81B6C1DA40F66F809DC8578F9F7629D8E4753027EDD
14/09/2021 1:00,91f8eefc60f5e8d4b976309706aeec88d657509cbd030f9ff6af883b051858af,bc30d5b3c5b42921db086a81c6304c4d,80ec5a9655c576ccf1aed455f7047a2920283637,zbetcheckin,elf,application/x-executable,Mirai,n/a,41.67,n/a,768:EusHfRavjynNKnjFcZIhQzhKMXgS9q3UEL7x:WRwynNIOQQ1KMwHLF,T118D2E1026641FEE1C5B00632E9678A9B72263D79C1D130FB973D0DF8A6E991D47F4A42
14/09/2021 1:00,6a30b1f23ba73030044e448d1e692dab09728bd9a2f145bb39b7b437902f68e1,50e50a5b2bcd5d0413ed60ef0feef655,4b71cc9ae6a06715ad00e0fceda245b800e5e1e6,zbetcheckin,elf,application/x-executable,Mirai,n/a,33.33,n/a,768:MLCUFskb2JgIs/E2+OocrfJiHNjfmQ2q7IoqdBp3Wk:oCrJgHiOJrfwmQrctBN,T1B6C2E1DFF48A3885CC1C5CBC259D57E116ADA2C3234B9F0837603DC9A97655EB89C8B8
14/09/2021 1:00,eb29128a26dd86954643c00b4b6e84daa1fff713fa8b7b1522d2a9fe8c40aa07,45d353af0183492e3292c8e5ec98871c,6e434091d9434324591aa8868ca7c14525bcb696,zbetcheckin,elf,application/x-executable,Mirai,n/a,49.06,n/a,768:8CeKEfhe5XdrbentIYfNMQn5MdgFHj0iPuvWeffpqmUJTXr6Lu380Dm:dsfIBZeNlJDFj0imvppqmUJP6Lc8T,T11D333BD6B902AD7CF99BE6BE80270E0AB13123541053073777EBFC937E321949956E4A
14/09/2021 1:00,978c6ac3b0f4d7d6287c5e2a40eac19a23932d1356eefbb1c863369b00758968,86c26442e4fc6be7cb7b95264d7dfadb,f952094fdbfa51e5b01ecde1689c7e51d1199cfc,zbetcheckin,elf,application/x-executable,Mirai,n/a,22.41,n/a,384:YAmog4c6L5i4+stIW01vhQIE2TQKMpI8QwxZVFjfPnSbwPtISdhymdGUop5hXp:Ypoh/DxCvhdR4IjWVFbSetDds3UozJp,T132A2D01821CDE972D1B0943EE23CC307EEDB87B662FB713E1D180798E49591AD379545
14/09/2021 1:00,bfa9a19dbec2652bebfb780e284e7f3af8ac4a9a5e3da05cf90f5d6b5d25c15a,afdd44b9633c914c782e553217f2435d,2e760ed0621a5fab46bc02d91806731b66ded4d2,zbetcheckin,elf,application/x-executable,Mirai,n/a,51.67,n/a,768:jaixFwtLSYAagMo0ebH4/ZvQX3hyWfs3INgCJUU/qMCqKomQRCvO:jaQFwtOGBvQXxfs3kgCJt/qMF/RCvO,T141338CB5C579EDE8D1144A78BE248E749723E400C6932EFADA44C6A99083EFCF5583F4
14/09/2021 0:59,0cc2b1f45b371b2909874e349902a87b291e05cd4c9dc636bb713df0388a0cf2,ed9f3fe6f8f47626e3a66ae8359d7126,b463e50854490b7f0585437a90d21bc103d911ed,zbetcheckin,elf,application/x-executable,Mirai,n/a,36.67,n/a,384:2OA0AeimAzNCdvw1PwIWWtKfz9VuBFoeIoA8FXw2t7tTmojIogPM4uVcqgw05Vx4:2AApCdvwJr69VJoA8FZtxCo8Q4uVcqgU,T1C6B2D119C0AE2E74FEDB7D395D41E2816FA19BDF3A61CDC026C15B110622D2C1F88AE8
14/09/2021 0:52,c48012dda89b9227c82c4523aa0b1b5045ecd2fef0c98189c6150cafaaf6d9cd,e2fc9733bfef32c56458bdb83d6ba654,b7b88d24d8c951eebf795410c7adcb3dec703c58,GovCERT_CH,exe,application/x-dosexec,Formbook,n/a,44.12,f34d5f2d4577ed6d9ceec516c1f5a744,12288:7n+8Y9D2iacPyrSC5cCDQWs/nNOVAfqM9kwiVmFUca9P7r9r/+pppppppppppppx:Mqipar95cNeApNiVB391qt,T138E49D8AE54456A5DC585BB06A36CC3143277EBDA874E65C28CE3E7B3BFB3931026053
